onset	duration	trial_num	stim_id	is_task	correct
91.937	3	1	975	0	2
97.698	3	2	931	0	2
103.459	3	3	782	0	2
109.22	3	4	1073	0	2
114.981	3	5	903	0	2
120.742	3	6	974	0	2
126.537	3	7	1026	0	2
132.298	3	8	751	1	1
139.245	3	9	783	0	2
145.006	3	10	971	0	2
150.8	3	11	916	0	2
156.561	3	12	788	0	2
162.322	3	13	1041	0	2
168.15	3	14	948	0	2
173.911	3	15	979	0	2
179.672	3	16	989	0	2
185.4	3	17	812	0	2
191.161	3	18	857	0	2
196.955	3	19	773	0	2
202.716	3	20	996	0	2
208.461	3	21	847	0	2
214.255	3	22	892	0	2
220.033	3	23	1034	0	2
225.794	3	24	873	0	2
231.588	3	25	938	0	2
237.332	3	26	853	0	2
243.11	3	27	1079	0	2
248.855	3	28	794	0	2
254.632	3	29	919	0	2
260.393	3	30	866	0	2
266.154	3	31	1045	0	2
271.915	3	32	887	0	2
277.71	3	33	792	0	2
283.504	3	34	848	0	2
289.299	3	35	944	0	2
295.06	3	36	1012	0	2
300.821	3	37	957	0	2
306.565	3	38	755	0	2
312.326	3	39	898	0	2
318.137	3	40	825	0	2
323.882	3	41	987	0	2
329.676	3	42	856	0	2
335.454	3	43	953	0	2
341.232	3	44	995	0	2
346.993	3	45	810	1	1
353.939	3	46	832	0	2
359.7	3	47	1040	0	2
365.495	3	48	862	0	2
371.289	3	49	839	0	2
377.05	3	50	808	0	2
382.828	3	51	814	0	2
388.589	3	52	891	0	2
394.383	3	53	797	0	2
400.144	3	54	1014	0	2
405.889	3	55	754	1	1
412.936	3	56	879	0	2
418.73	3	57	1020	0	2
424.491	3	58	1099	1	1
431.822	3	59	902	0	2
437.583	3	60	818	0	2
443.344	3	61	933	1	1
450.407	3	62	867	0	2
456.202	3	63	843	1	1
463.048	3	64	1003	0	2
468.809	3	65	1023	0	2
474.57	3	66	949	0	2
