onset	duration	trial_num	stim_id	is_task	correct
40.977	3	1	952	0	2
46.772	3	2	1073	0	2
52.549	3	3	753	0	2
58.31	3	4	851	0	2
64.105	3	5	911	0	2
69.866	3	6	939	0	2
75.61	3	7	788	0	2
81.371	3	8	821	0	2
87.099	3	9	812	0	2
92.86	3	10	873	0	2
98.654	3	11	1019	0	2
104.482	3	12	787	0	2
110.243	3	13	844	0	2
116.004	3	14	1102	0	2
121.799	3	15	1005	0	2
127.576	3	16	878	0	2
133.371	3	17	1047	0	2
139.148	3	18	818	0	2
144.943	3	19	828	1	1
152.524	3	20	817	0	2
158.285	3	21	826	0	2
164.113	3	22	916	0	2
169.874	3	23	789	0	2
175.635	3	24	993	1	1
182.749	3	25	802	0	2
188.51	3	26	1070	0	2
194.271	3	27	786	0	2
200.032	3	28	962	0	2
205.793	3	29	1099	0	2
211.537	3	30	919	0	2
217.298	3	31	985	0	2
223.093	3	32	833	1	1
230.54	3	33	796	0	2
236.335	3	34	1012	0	2
242.096	3	35	806	0	2
247.857	3	36	1060	0	2
253.618	3	37	855	0	2
259.379	3	38	996	0	2
265.14	3	39	847	0	2
270.934	3	40	859	0	2
276.712	3	41	1009	1	1
285.729	3	42	1028	0	2
291.49	3	43	759	0	2
297.251	3	44	908	0	2
303.012	3	45	1059	0	2
308.774	3	46	894	1	1
319.093	3	47	978	0	2
324.854	3	48	879	1	0
331.267	3	49	974	0	2
337.061	3	50	971	0	2
342.839	3	51	1038	0	2
348.6	3	52	798	0	2
354.361	3	53	910	0	2
360.122	3	54	907	0	2
365.883	3	55	948	0	2
371.644	3	56	906	0	2
377.405	3	57	1088	0	2
383.199	3	58	840	0	2
388.961	3	59	999	0	2
394.772	3	60	1024	0	2
400.533	3	61	1061	0	2
406.327	3	62	1032	0	2
412.055	3	63	839	0	2
417.816	3	64	1013	0	2
423.577	3	65	824	0	2
429.338	3	66	803	0	2
