onset	duration	trial_num	stim_id	is_task	correct
258.212	3	1	1062	0	2
264.006	3	2	1075	0	2
269.767	3	3	396	1	1
276.731	3	4	266	0	2
282.492	3	5	379	0	2
288.286	3	6	317	0	2
294.047	3	7	459	0	2
299.808	3	8	423	0	2
305.602	3	9	1073	0	2
311.364	3	10	439	0	2
317.125	3	11	1019	0	2
322.919	3	12	478	0	2
328.68	3	13	375	0	2
334.441	3	14	260	0	2
340.202	3	15	1012	0	2
345.963	3	16	376	0	2
351.724	3	17	440	0	2
357.519	3	18	1022	0	2
363.28	3	19	314	0	2
369.057	3	20	467	0	2
374.802	3	21	409	0	2
380.596	3	22	473	0	2
386.357	3	23	367	0	2
392.118	3	24	485	0	2
397.879	3	25	474	0	2
403.64	3	26	282	0	2
409.451	3	27	253	0	2
415.212	3	28	1065	0	2
420.973	3	29	400	0	2
426.768	3	30	432	0	2
432.529	3	31	415	1	1
440.227	3	32	1068	0	2
445.955	3	33	297	0	2
451.716	3	34	348	1	1
458.863	3	35	1100	0	2
464.624	3	36	1090	0	2
470.385	3	37	419	0	2
476.146	3	38	255	1	1
484.111	3	39	1060	0	2
489.872	3	40	444	0	2
495.667	3	41	1087	0	2
501.461	3	42	293	0	2
507.205	3	43	1010	0	2
512.966	3	44	340	0	2
518.711	3	45	496	0	2
524.488	3	46	490	0	2
530.249	3	47	301	0	2
536.044	3	48	1049	0	2
541.805	3	49	427	0	2
547.599	3	50	1033	1	1
556.383	3	51	1046	0	2
562.144	3	52	264	0	2
567.905	3	53	403	0	2
573.666	3	54	346	0	2
579.427	3	55	257	1	1
588.294	3	56	1036	0	2
594.088	3	57	1081	0	2
599.849	3	58	350	0	2
605.61	3	59	484	0	2
611.371	3	60	1071	0	2
617.133	3	61	333	0	2
622.927	3	62	359	0	2
628.655	3	63	425	0	2
634.449	3	64	1097	0	2
640.227	3	65	417	0	2
645.988	3	66	1039	0	2
