onset	duration	trial_num	stim_id	is_task	correct
86.498	3	1	427	0	2
92.292	3	2	318	0	2
98.053	3	3	1027	0	2
103.814	3	4	272	0	2
109.558	3	5	354	0	2
115.32	3	6	304	0	2
121.081	3	7	299	0	2
126.842	3	8	341	0	2
132.619	3	9	475	0	2
138.38	3	10	395	0	2
144.175	3	11	1065	0	2
149.936	3	12	1044	0	2
155.714	3	13	274	0	2
161.475	3	14	457	0	2
167.252	3	15	254	0	2
173.013	3	16	371	0	2
178.774	3	17	1009	0	2
184.569	3	18	374	0	2
190.33	3	19	356	0	2
196.124	3	20	326	0	2
201.885	3	21	1101	0	2
207.68	3	22	398	0	2
213.441	3	23	359	1	1
220.404	3	24	1089	1	1
227.985	3	25	384	1	1
235.032	3	26	1075	0	2
240.793	3	27	1096	0	2
246.538	3	28	437	0	2
252.332	3	29	499	0	2
258.093	3	30	1035	0	2
263.854	3	31	1059	0	2
269.615	3	32	497	0	2
275.393	3	33	446	0	2
281.137	3	34	388	1	1
288.485	3	35	1081	0	2
294.246	3	36	461	0	2
300.007	3	37	423	1	1
307.538	3	38	334	0	2
313.299	3	39	335	0	2
319.06	3	40	1024	0	2
324.821	3	41	337	0	2
330.582	3	42	1016	0	2
336.376	3	43	452	0	2
342.137	3	44	399	0	2
347.932	3	45	411	0	2
353.743	3	46	1078	0	2
359.504	3	47	301	0	2
365.298	3	48	1083	0	2
371.093	3	49	1003	0	2
376.854	3	50	260	0	2
382.615	3	51	368	0	2
388.409	3	52	366	0	2
394.17	3	53	473	0	2
399.931	3	54	271	0	2
405.692	3	55	422	0	2
411.454	3	56	346	0	2
417.215	3	57	365	0	2
423.009	3	58	362	0	2
428.77	3	59	489	0	2
434.531	3	60	312	1	1
441.611	3	61	410	0	2
447.372	3	62	1043	0	2
453.133	3	63	338	0	2
458.894	3	64	267	0	2
464.622	3	65	323	0	2
470.383	3	66	488	0	2
