onset	duration	trial_num	stim_id	is_task	correct
72.042	3	1	1080	1	1
79.824	3	2	660	0	2
85.585	3	3	745	0	2
91.346	3	4	543	0	2
97.107	3	5	1006	0	2
102.868	3	6	609	0	2
108.629	3	7	1017	0	2
114.39	3	8	1054	1	1
121.454	3	9	507	0	2
127.215	3	10	1007	0	2
132.976	3	11	1023	0	2
138.737	3	12	667	0	2
144.531	3	13	1027	0	2
150.292	3	14	621	0	2
156.087	3	15	708	0	2
161.865	3	16	533	0	2
167.626	3	17	719	1	1
174.589	3	18	540	0	2
180.35	3	19	658	0	2
186.144	3	20	706	0	2
191.905	3	21	1022	0	2
197.666	3	22	562	0	2
203.444	3	23	626	0	2
209.239	3	24	1026	0	2
215.0	3	25	1070	0	2
220.761	3	26	1063	0	2
226.522	3	27	604	0	2
232.283	3	28	615	0	2
238.027	3	29	693	0	2
243.821	3	30	656	1	1
251.019	3	31	617	0	2
256.78	3	32	704	0	2
262.541	3	33	703	0	2
268.285	3	34	1018	0	2
274.029	3	35	542	0	2
279.774	3	36	522	0	2
285.535	3	37	1081	1	1
292.565	3	38	530	0	2
298.309	3	39	1096	0	2
304.07	3	40	705	0	2
309.815	3	41	619	0	2
315.559	3	42	580	0	2
321.32	3	43	1089	0	2
327.081	3	44	1093	0	2
332.842	3	45	624	0	2
338.603	3	46	711	0	2
344.364	3	47	737	0	2
350.125	3	48	738	1	1
357.072	3	49	586	0	2
362.833	3	50	1077	0	2
368.594	3	51	1002	0	2
374.388	3	52	597	0	2
380.149	3	53	509	0	2
385.91	3	54	1097	0	2
391.671	3	55	1047	0	2
397.432	3	56	599	0	2
403.193	3	57	659	0	2
408.938	3	58	598	0	2
414.699	3	59	1024	0	2
420.46	3	60	669	0	2
426.221	3	61	1064	0	2
431.982	3	62	1034	0	2
437.743	3	63	713	0	2
443.521	3	64	1029	0	2
449.282	3	65	1044	0	2
455.059	3	66	688	0	2
