onset	duration	trial_num	stim_id	is_task	correct
93.275	3	1	560	0	2
99.036	3	2	636	0	2
104.797	3	3	638	0	2
110.558	3	4	682	1	1
118.857	3	5	718	0	2
124.618	3	6	503	0	2
130.379	3	7	610	1	1
137.142	3	8	683	0	2
142.903	3	9	671	0	2
148.664	3	10	746	0	2
154.425	3	11	743	1	1
161.556	3	12	741	0	2
167.317	3	13	1094	0	2
173.078	3	14	644	0	2
178.856	3	15	561	0	2
184.633	3	16	657	0	2
190.411	3	17	1025	0	2
196.172	3	18	633	0	2
201.966	3	19	589	0	2
207.744	3	20	547	0	2
213.505	3	21	1099	0	2
219.25	3	22	539	0	2
225.011	3	23	1039	0	2
230.805	3	24	506	0	2
236.6	3	25	1071	0	2
242.361	3	26	697	0	2
248.088	3	27	1073	0	2
253.849	3	28	1055	0	2
259.61	3	29	513	0	2
265.405	3	30	1036	0	2
271.199	3	31	722	0	2
276.96	3	32	573	0	2
282.704	3	33	1005	0	2
288.465	3	34	702	0	2
294.226	3	35	559	0	2
299.988	3	36	524	0	2
305.732	3	37	575	0	2
311.493	3	38	596	1	1
319.608	3	39	643	0	2
325.369	3	40	579	0	2
331.147	3	41	679	0	2
336.908	3	42	521	0	2
342.669	3	43	518	0	2
348.43	3	44	639	0	2
354.191	3	45	537	0	2
359.952	3	46	700	1	1
367.283	3	47	730	0	2
373.044	3	48	1035	0	2
378.839	3	49	552	0	2
384.633	3	50	534	0	2
390.394	3	51	512	0	2
396.188	3	52	1016	0	2
401.983	3	53	641	0	2
407.761	3	54	742	0	2
413.522	3	55	692	0	2
419.283	3	56	1060	0	2
425.044	3	57	1075	0	2
430.805	3	58	1019	0	2
436.599	3	59	1041	0	2
442.394	3	60	591	0	2
448.188	3	61	691	0	2
453.949	3	62	1056	0	2
459.71	3	63	637	0	2
465.454	3	64	570	0	2
471.215	3	65	655	0	2
476.96	3	66	592	1	1
