onset	duration	trial_num	stim_id	is_task	correct
27.387	3	1	1058	0	2
33.148	3	2	746	0	2
38.909	3	3	545	0	2
44.703	3	4	1037	0	2
50.464	3	5	620	0	2
56.225	3	6	729	0	2
62.02	3	7	546	0	2
67.781	3	8	687	0	2
73.542	3	9	713	0	2
79.303	3	10	1030	0	2
85.097	3	11	590	0	2
90.858	3	12	1075	0	2
96.619	3	13	694	0	2
102.38	3	14	1073	0	2
108.141	3	15	627	0	2
113.902	3	16	633	0	2
119.68	3	17	747	0	2
125.425	3	18	663	0	2
131.202	3	19	1084	0	2
136.963	3	20	1045	0	2
142.708	3	21	1068	1	1
150.523	3	22	594	0	2
156.284	3	23	744	0	2
162.045	3	24	522	0	2
167.806	3	25	521	0	2
173.567	3	26	691	0	2
179.345	3	27	592	0	2
185.072	3	28	657	0	2
190.85	3	29	547	0	2
196.611	3	30	703	0	2
202.372	3	31	740	0	2
208.133	3	32	662	0	2
213.928	3	33	718	0	2
219.688	3	34	712	0	2
225.483	3	35	551	0	2
231.244	3	36	529	1	1
238.324	3	37	570	0	2
244.085	3	38	704	0	2
249.829	3	39	673	0	2
255.59	3	40	1052	0	2
261.352	3	41	639	0	2
267.112	3	42	586	0	2
272.874	3	43	1050	0	2
278.635	3	44	696	0	2
284.396	3	45	1021	0	2
290.157	3	46	555	0	2
295.918	3	47	1016	1	1
303.85	3	48	652	0	2
309.611	3	49	1082	0	2
315.372	3	50	699	0	2
321.133	3	51	554	0	2
326.91	3	52	566	0	2
332.671	3	53	553	0	2
338.432	3	54	650	1	0
345.563	3	55	1019	0	2
351.357	3	56	1002	0	2
357.152	3	57	622	0	2
362.896	3	58	1017	0	2
368.657	3	59	632	0	2
374.435	3	60	533	0	2
380.179	3	61	723	0	2
385.974	3	62	543	0	2
391.735	3	63	730	0	2
397.512	3	64	719	0	2
403.257	3	65	1095	1	1
410.12	3	66	1092	1	0
