onset	duration	trial_num	stim_id	is_task	correct
69.649	3	1	738	0	2
75.393	3	2	519	1	1
82.24	3	3	548	0	2
87.984	3	4	1097	0	2
93.745	3	5	674	0	2
99.506	3	6	584	0	2
105.267	3	7	630	0	2
111.028	3	8	746	0	2
116.789	3	9	580	0	2
122.55	3	10	579	0	2
128.328	3	11	703	0	2
134.089	3	12	744	0	2
139.85	3	13	601	0	2
145.611	3	14	687	0	2
151.372	3	15	679	0	2
157.133	3	16	565	0	2
162.894	3	17	509	0	2
168.655	3	18	696	0	2
174.399	3	19	1037	0	2
180.161	3	20	620	0	2
185.922	3	21	554	0	2
191.683	3	22	568	1	1
198.629	3	23	729	1	1
205.509	3	24	1027	0	2
211.27	3	25	563	0	2
217.031	3	26	526	0	2
222.809	3	27	1057	0	2
228.537	3	28	523	1	1
235.483	3	29	723	0	2
241.328	3	30	533	0	2
247.072	3	31	663	0	2
252.85	3	32	517	0	2
258.628	3	33	1063	0	2
264.389	3	34	651	0	2
270.15	3	35	556	0	2
275.894	3	36	1096	0	2
281.655	3	37	667	0	2
287.449	3	38	1009	0	2
293.21	3	39	724	0	2
298.971	3	40	531	0	2
304.716	3	41	1042	0	2
310.51	3	42	1069	0	2
316.305	3	43	1044	0	2
322.082	3	44	583	1	1
329.296	3	45	542	0	2
335.041	3	46	1083	0	2
340.835	3	47	636	0	2
346.613	3	48	591	0	2
352.441	3	49	501	0	2
358.202	3	50	1076	0	2
363.996	3	51	596	0	2
369.757	3	52	1058	0	2
375.518	3	53	749	0	2
381.313	3	54	537	0	2
387.057	3	55	558	0	2
392.801	3	56	683	0	2
398.562	3	57	713	0	2
404.323	3	58	1001	0	2
410.101	3	59	1102	0	2
415.879	3	60	1055	0	2
421.64	3	61	656	0	2
427.367	3	62	1093	0	2
433.128	3	63	695	0	2
438.89	3	64	705	0	2
444.634	3	65	574	0	2
450.412	3	66	1086	1	1
