onset	duration	trial_num	stim_id	is_task	correct
51.249	3	1	704	0	2
57.01	3	2	1093	0	2
62.771	3	3	736	0	2
68.532	3	4	545	0	2
74.327	3	5	716	0	2
80.138	3	6	719	0	2
85.899	3	7	668	0	2
91.66	3	8	587	0	2
97.404	3	9	546	0	2
103.165	3	10	580	0	2
108.926	3	11	1018	0	2
114.671	3	12	656	0	2
120.415	3	13	696	0	2
126.176	3	14	582	0	2
131.937	3	15	518	0	2
137.698	3	16	524	0	2
143.459	3	17	1055	0	2
149.22	3	18	1002	0	2
155.015	3	19	679	0	2
160.826	3	20	552	0	2
166.62	3	21	594	0	2
172.381	3	22	1043	0	2
178.126	3	23	607	0	2
183.903	3	24	1092	1	1
190.817	3	25	547	0	2
196.578	3	26	729	0	2
202.372	3	27	748	0	2
208.117	3	28	647	0	2
213.894	3	29	678	0	2
219.622	3	30	1066	0	2
225.416	3	31	592	0	2
231.144	3	32	620	0	2
236.922	3	33	1057	0	2
242.666	3	34	579	0	2
248.444	3	35	1011	0	2
254.205	3	36	1035	0	2
259.966	3	37	649	1	1
266.812	3	38	705	0	2
272.557	3	39	1045	0	2
278.318	3	40	641	0	2
284.079	3	41	1020	0	2
289.84	3	42	1027	0	2
295.601	3	43	573	1	1
302.481	3	44	606	0	2
308.242	3	45	566	0	2
314.019	3	46	1021	0	2
319.78	3	47	1026	0	2
325.541	3	48	1009	0	2
331.302	3	49	1011	1	1
338.95	3	50	748	0	2
344.711	3	51	712	0	2
350.473	3	52	709	0	2
356.25	3	53	1002	1	1
363.214	3	54	1099	0	2
368.958	3	55	726	0	2
374.702	3	56	715	1	1
381.549	3	57	623	0	2
387.31	3	58	1058	0	2
393.071	3	59	1097	0	2
398.832	3	60	527	0	2
404.593	3	61	675	0	2
410.337	3	62	683	0	2
416.098	3	63	669	0	2
421.859	3	64	557	0	2
427.62	3	65	1022	0	2
433.381	3	66	620	0	2
