onset	duration	trial_num	stim_id	is_task	correct
27.042	3	1	11	0	2
32.803	3	2	35	0	2
38.581	3	3	1007	0	2
44.325	3	4	1051	0	2
50.069	3	5	36	0	2
55.83	3	6	32	0	2
61.625	3	7	1036	0	2
67.419	3	8	1084	0	2
73.163	3	9	1044	0	2
78.958	3	10	75	0	2
84.702	3	11	118	0	2
90.463	3	12	47	0	2
96.208	3	13	248	0	2
101.969	3	14	1013	0	2
107.73	3	15	62	0	2
113.491	3	16	212	0	2
119.252	3	17	1012	1	0
126.733	3	18	1068	0	2
132.46	3	19	1026	0	2
138.221	3	20	34	0	2
143.999	3	21	167	0	2
149.76	3	22	166	0	2
155.521	3	23	209	0	2
161.299	3	24	112	0	2
167.06	3	25	169	0	2
172.855	3	26	6	0	2
178.616	3	27	1092	0	2
184.393	3	28	237	0	2
190.154	3	29	1024	0	2
195.899	3	30	60	0	2
201.66	3	31	247	0	2
207.454	3	32	1023	0	2
213.215	3	33	104	1	1
220.613	3	34	1032	0	2
226.34	3	35	205	0	2
232.135	3	36	67	0	2
237.896	3	37	12	0	2
243.657	3	38	182	0	2
249.418	3	39	111	0	2
255.179	3	40	172	0	2
260.94	3	41	181	1	1
268.087	3	42	7	0	2
273.848	3	43	16	0	2
279.642	3	44	1054	0	2
285.403	3	45	24	0	2
291.148	3	46	228	0	2
296.942	3	47	1055	1	1
304.139	3	48	239	0	2
309.901	3	49	1086	0	2
315.645	3	50	1027	0	2
321.406	3	51	1050	1	0
328.97	3	52	192	0	2
334.731	3	53	1041	0	2
340.526	3	54	98	0	2
346.304	3	55	1059	0	2
352.065	3	56	184	0	2
357.809	3	57	117	1	1
365.039	3	58	1034	0	2
370.8	3	59	142	0	2
376.561	3	60	61	0	2
382.339	3	61	242	0	2
388.1	3	62	198	0	2
393.928	3	63	1015	0	2
399.689	3	64	123	0	2
405.45	3	65	143	0	2
411.245	3	66	54	0	2
