onset	duration	trial_num	stim_id	is_task	correct
51.266	3	1	943	0	2
57.06	3	2	1084	0	2
62.821	3	3	898	0	2
68.632	3	4	1042	0	2
74.427	3	5	832	0	2
80.188	3	6	919	1	1
87.969	3	7	813	0	2
93.73	3	8	890	0	2
99.491	3	9	929	0	2
105.252	3	10	816	0	2
111.013	3	11	872	0	2
116.808	3	12	1075	0	2
122.569	3	13	1085	0	2
128.33	3	14	884	0	2
134.124	3	15	1062	1	1
141.438	3	16	1008	0	2
147.183	3	17	902	0	2
152.944	3	18	1018	0	2
158.688	3	19	1000	1	1
165.701	3	20	869	0	2
171.463	3	21	766	0	2
177.224	3	22	865	0	2
183.018	3	23	980	0	2
188.779	3	24	1101	0	2
194.573	3	25	805	0	2
200.334	3	26	918	1	1
207.515	3	27	945	0	2
213.276	3	28	979	0	2
219.037	3	29	779	0	2
224.798	3	30	897	0	2
230.559	3	31	866	0	2
236.32	3	32	896	0	2
242.081	3	33	1024	0	2
247.842	3	34	1049	0	2
253.603	3	35	1092	0	2
259.414	3	36	1026	0	2
265.175	3	37	819	0	2
270.936	3	38	773	1	1
278.133	3	39	850	0	2
283.945	3	40	975	0	2
289.706	3	41	780	0	2
295.483	3	42	961	0	2
301.244	3	43	892	0	2
307.005	3	44	758	0	2
312.766	3	45	853	0	2
318.528	3	46	936	0	2
324.272	3	47	1051	0	2
330.033	3	48	973	0	2
335.794	3	49	899	0	2
341.555	3	50	812	0	2
347.316	3	51	1066	0	2
353.11	3	52	772	0	2
358.905	3	53	837	0	2
364.666	3	54	1098	0	2
370.427	3	55	937	0	2
376.188	3	56	895	0	2
381.982	3	57	986	0	2
387.727	3	58	784	1	1
394.707	3	59	851	0	2
400.501	3	60	1044	0	2
406.279	3	61	1005	0	2
412.04	3	62	770	0	2
417.801	3	63	802	0	2
423.562	3	64	836	0	2
429.29	3	65	1014	0	2
435.051	3	66	859	0	2
