onset	duration	trial_num	stim_id	is_task	correct
37.273	3	1	1067	0	2
43.035	3	2	925	0	2
48.796	3	3	773	1	1
55.842	3	4	1087	0	2
61.637	3	5	765	0	2
67.381	3	6	1005	0	2
73.142	3	7	848	0	2
78.92	3	8	776	0	2
84.698	3	9	820	0	2
90.459	3	10	977	0	2
96.236	3	11	982	0	2
102.014	3	12	1080	0	2
107.825	3	13	1010	0	2
113.586	3	14	761	0	2
119.347	3	15	1026	0	2
125.108	3	16	879	0	2
130.903	3	17	790	0	2
136.664	3	18	807	0	2
142.425	3	19	1070	0	2
148.186	3	20	956	1	1
155.25	3	21	1040	0	2
161.044	3	22	908	0	2
166.805	3	23	1100	0	2
172.566	3	24	843	0	2
178.327	3	25	891	0	2
184.122	3	26	1002	1	1
191.051	3	27	774	0	2
196.812	3	28	784	0	2
202.574	3	29	804	0	2
208.335	3	30	1043	0	2
214.079	3	31	846	0	2
219.84	3	32	1035	0	2
225.601	3	33	976	0	2
231.362	3	34	832	0	2
237.123	3	35	850	0	2
242.917	3	36	955	1	1
249.831	3	37	1061	0	2
255.625	3	38	969	1	1
262.856	3	39	952	0	2
268.65	3	40	941	0	2
274.394	3	41	823	0	2
280.155	3	42	1025	0	2
285.917	3	43	978	0	2
291.678	3	44	863	0	2
297.472	3	45	812	0	2
303.233	3	46	809	0	2
309.011	3	47	872	0	2
314.805	3	48	939	0	2
320.55	3	49	1027	0	2
326.344	3	50	916	0	2
332.105	3	51	860	0	2
337.899	3	52	1036	0	2
343.711	3	53	836	0	2
349.438	3	54	913	0	2
355.199	3	55	1060	0	2
360.96	3	56	1033	0	2
366.721	3	57	873	1	1
373.635	3	58	755	0	2
379.396	3	59	1069	0	2
385.19	3	60	966	0	2
390.934	3	61	825	0	2
396.679	3	62	1053	0	2
402.44	3	63	1023	0	2
408.201	3	64	1012	0	2
413.962	3	65	811	0	2
419.723	3	66	814	0	2
