onset	duration	trial_num	stim_id	is_task	correct
56.854	3	1	1087	1	1
63.817	3	2	1004	0	2
69.578	3	3	484	0	2
75.356	3	4	444	0	2
81.15	3	5	1053	0	2
86.911	3	6	488	0	2
92.689	3	7	259	0	2
98.45	3	8	464	0	2
104.211	3	9	301	0	2
110.022	3	10	499	0	2
115.783	3	11	401	0	2
121.594	3	12	1091	0	2
127.355	3	13	442	1	1
134.686	3	14	344	1	1
141.449	3	15	292	0	2
147.21	3	16	456	1	1
154.674	3	17	323	0	2
160.435	3	18	1067	0	2
166.18	3	19	1069	0	2
171.974	3	20	1061	0	2
177.769	3	21	1095	0	2
183.53	3	22	453	0	2
189.291	3	23	417	0	2
195.052	3	24	459	0	2
200.813	3	25	1048	0	2
206.574	3	26	475	0	2
212.335	3	27	266	0	2
218.096	3	28	425	0	2
223.89	3	29	420	0	2
229.685	3	30	1037	0	2
235.429	3	31	1055	0	2
241.19	3	32	1052	0	2
246.951	3	33	1024	0	2
252.695	3	34	299	1	1
260.11	3	35	277	0	2
265.871	3	36	337	0	2
271.632	3	37	422	0	2
277.393	3	38	1077	0	2
283.154	3	39	368	0	2
288.948	3	40	286	0	2
294.709	3	41	491	0	2
300.454	3	42	460	0	2
306.215	3	43	1025	0	2
311.976	3	44	416	0	2
317.737	3	45	461	0	2
323.498	3	46	1028	0	2
329.259	3	47	265	0	2
335.02	3	48	385	1	1
342.167	3	49	375	0	2
347.928	3	50	465	0	2
353.689	3	51	1009	0	2
359.433	3	52	402	0	2
365.194	3	53	1101	0	2
370.989	3	54	328	0	2
376.75	3	55	452	0	2
382.511	3	56	476	0	2
388.272	3	57	1051	0	2
394.016	3	58	387	0	2
399.844	3	59	288	0	2
405.605	3	60	450	0	2
411.383	3	61	369	0	2
417.127	3	62	354	0	2
422.888	3	63	272	0	2
428.632	3	64	395	0	2
434.41	3	65	1064	0	2
440.171	3	66	310	0	2
