onset	duration	trial_num	stim_id	is_task	correct
35.991	3	1	1051	0	2
41.752	3	2	981	0	2
47.513	3	3	1032	0	2
53.241	3	4	808	0	2
59.002	3	5	1081	0	2
64.763	3	6	784	0	2
70.507	3	7	1074	1	1
78.289	3	8	816	0	2
84.05	3	9	802	1	1
91.781	3	10	1037	0	2
97.542	3	11	987	0	2
103.32	3	12	791	0	2
109.081	3	13	1080	0	2
114.876	3	14	994	0	2
120.653	3	15	896	0	2
126.398	3	16	867	1	1
134.146	3	17	1084	0	2
139.907	3	18	887	0	2
145.701	3	19	926	0	2
151.462	3	20	1100	0	2
157.223	3	21	819	0	2
162.984	3	22	1069	0	2
168.779	3	23	862	0	2
174.573	3	24	996	0	2
180.318	3	25	1060	0	2
186.079	3	26	841	0	2
191.84	3	27	757	0	2
197.601	3	28	1064	0	2
203.362	3	29	989	1	1
210.893	3	30	1041	0	2
216.687	3	31	1050	0	2
222.448	3	32	918	0	2
228.209	3	33	880	0	2
233.954	3	34	864	0	2
239.715	3	35	764	0	2
245.476	3	36	984	0	2
251.27	3	37	901	0	2
257.065	3	38	1044	0	2
262.859	3	39	956	0	2
268.62	3	40	847	0	2
274.414	3	41	1068	0	2
280.142	3	42	1048	0	2
285.903	3	43	982	0	2
291.698	3	44	866	0	2
297.459	3	45	1075	0	2
303.22	3	46	985	0	2
309.014	3	47	1062	0	2
314.809	3	48	1053	1	1
322.306	3	49	916	0	2
328.067	3	50	761	0	2
333.845	3	51	783	0	2
339.606	3	52	1085	0	2
345.35	3	53	898	0	2
351.145	3	54	835	0	2
356.906	3	55	772	0	2
362.7	3	56	895	0	2
368.495	3	57	861	0	2
374.289	3	58	973	0	2
380.05	3	59	1071	0	2
385.811	3	60	832	0	2
391.589	3	61	852	0	2
397.35	3	62	924	0	2
403.111	3	63	804	1	1
410.742	3	64	922	0	2
416.503	3	65	781	0	2
422.264	3	66	825	0	2
