onset	duration	trial_num	stim_id	is_task	correct
37.4	3	1	269	0	2
43.161	3	2	484	0	2
48.939	3	3	400	0	2
54.733	3	4	267	0	2
60.461	3	5	1082	1	1
67.307	3	6	296	0	2
73.068	3	7	349	0	2
78.829	3	8	383	0	2
84.59	3	9	328	0	2
90.351	3	10	410	0	2
96.096	3	11	1098	0	2
101.857	3	12	367	0	2
107.618	3	13	475	1	1
114.698	3	14	466	0	2
120.459	3	15	485	0	2
126.22	3	16	1074	0	2
132.015	3	17	331	0	2
137.776	3	18	338	0	2
143.553	3	19	364	0	2
149.314	3	20	407	1	1
156.896	3	21	1078	0	2
162.657	3	22	355	0	2
168.418	3	23	429	1	1
175.565	3	24	1022	0	2
181.326	3	25	353	0	2
187.103	3	26	1075	0	2
192.864	3	27	1096	0	2
198.625	3	28	362	0	2
204.387	3	29	411	0	2
210.181	3	30	398	0	2
215.942	3	31	499	0	2
221.703	3	32	448	0	2
227.464	3	33	384	0	2
233.259	3	34	1092	1	1
240.088	3	35	1017	0	2
245.849	3	36	272	0	2
251.577	3	37	403	0	2
257.338	3	38	368	0	2
263.132	3	39	494	0	2
268.877	3	40	1077	0	2
274.638	3	41	1006	0	2
280.382	3	42	333	0	2
286.177	3	43	1019	0	2
291.988	3	44	438	0	2
297.782	3	45	377	0	2
303.543	3	46	354	0	2
309.304	3	47	479	0	2
315.065	3	48	1045	0	2
320.826	3	49	412	0	2
326.621	3	50	303	0	2
332.415	3	51	465	0	2
338.176	3	52	1001	0	2
343.921	3	53	462	0	2
349.682	3	54	392	0	2
355.426	3	55	1025	0	2
361.187	3	56	444	1	1
368.301	3	57	451	0	2
374.062	3	58	389	0	2
379.823	3	59	259	0	2
385.584	3	60	282	0	2
391.378	3	61	376	0	2
397.139	3	62	1088	0	2
402.934	3	63	1023	0	2
408.695	3	64	480	0	2
414.456	3	65	334	0	2
420.217	3	66	380	0	2
