onset	duration	trial_num	stim_id	is_task	correct
49.596	3	1	314	0	2
55.357	3	2	260	0	2
61.118	3	3	433	0	2
66.912	3	4	1041	0	2
72.724	3	5	1067	0	2
78.485	3	6	494	0	2
84.246	3	7	1063	0	2
90.007	3	8	1079	0	2
95.768	3	9	1082	0	2
101.529	3	10	406	0	2
107.29	3	11	1047	0	2
113.051	3	12	1013	0	2
118.812	3	13	1092	0	2
124.606	3	14	479	0	2
130.367	3	15	341	0	2
136.162	3	16	481	0	2
141.923	3	17	261	0	2
147.684	3	18	1022	0	2
153.462	3	19	1057	0	2
159.189	3	20	1019	0	2
164.984	3	21	320	0	2
170.745	3	22	487	0	2
176.489	3	23	449	0	2
182.283	3	24	1078	0	2
188.045	3	25	465	1	1
195.325	3	26	1025	0	2
201.086	3	27	446	0	2
206.847	3	28	1072	0	2
212.608	3	29	1011	0	2
218.369	3	30	385	0	2
224.114	3	31	499	0	2
229.875	3	32	492	0	2
235.652	3	33	472	0	2
241.413	3	34	444	1	1
248.193	3	35	442	0	2
253.971	3	36	454	0	2
259.732	3	37	1050	0	2
265.493	3	38	312	0	2
271.254	3	39	1076	0	2
277.032	3	40	373	1	1
284.012	3	41	1058	0	2
289.773	3	42	262	0	2
295.534	3	43	1102	0	2
301.328	3	44	443	0	2
307.089	3	45	370	1	1
313.852	3	46	393	0	2
319.613	3	47	266	0	2
325.374	3	48	290	0	2
331.102	3	49	468	0	2
336.863	3	50	347	0	2
342.607	3	51	1002	0	2
348.402	3	52	300	0	2
354.163	3	53	426	0	2
359.941	3	54	293	0	2
365.718	3	55	331	1	1
372.715	3	56	411	0	2
378.509	3	57	1094	0	2
384.27	3	58	372	0	2
390.065	3	59	392	0	2
395.826	3	60	417	1	1
403.073	3	61	255	0	2
408.834	3	62	1073	0	2
414.595	3	63	458	0	2
420.34	3	64	490	0	2
426.101	3	65	286	0	2
431.862	3	66	475	0	2
