onset	duration	trial_num	stim_id	is_task	correct
34.631	3	1	1033	0	2
40.392	3	2	1017	0	2
46.153	3	3	6	0	2
51.914	3	4	1069	0	2
57.708	3	5	1026	0	2
63.469	3	6	201	0	2
69.214	3	7	160	0	2
75.008	3	8	39	0	2
80.802	3	9	1059	0	2
86.564	3	10	148	0	2
92.325	3	11	1004	0	2
98.086	3	12	141	0	2
103.847	3	13	206	0	2
109.641	3	14	195	0	2
115.435	3	15	47	0	2
121.18	3	16	78	0	2
126.941	3	17	174	1	1
133.821	3	18	1008	0	2
139.582	3	19	121	0	2
145.376	3	20	228	0	2
151.171	3	21	236	1	1
158.201	3	22	1070	0	2
163.962	3	23	240	0	2
169.756	3	24	150	0	2
175.517	3	25	1057	0	2
181.245	3	26	209	0	2
187.056	3	27	229	0	2
192.851	3	28	95	0	2
198.645	3	29	31	0	2
204.406	3	30	1007	0	2
210.167	3	31	104	0	2
215.928	3	32	176	0	2
221.689	3	33	46	0	2
227.45	3	34	41	0	2
233.211	3	35	250	0	2
238.972	3	36	97	0	2
244.733	3	37	222	1	1
252.147	3	38	1025	0	2
257.908	3	39	76	0	2
263.669	3	40	1097	0	2
269.431	3	41	202	0	2
275.192	3	42	1082	0	2
280.969	3	43	227	0	2
286.747	3	44	1031	0	2
292.508	3	45	44	0	2
298.286	3	46	54	0	2
304.114	3	47	232	1	1
311.027	3	48	144	0	2
316.788	3	49	1068	0	2
322.516	3	50	1003	0	2
328.277	3	51	117	0	2
334.071	3	52	94	0	2
339.849	3	53	1035	0	2
345.61	3	54	1065	0	2
351.371	3	55	1023	0	2
357.132	3	56	2	0	2
362.91	3	57	1006	1	1
369.756	3	58	63	0	2
375.584	3	59	157	0	2
381.345	3	60	56	0	2
387.106	3	61	27	0	2
392.867	3	62	235	0	2
398.678	3	63	1041	1	1
406.026	3	64	142	0	2
411.787	3	65	248	0	2
417.548	3	66	126	0	2
