onset	duration	trial_num	stim_id	is_task	correct
31.469	3	1	1073	0	2
37.213	3	2	1027	0	2
42.974	3	3	234	0	2
48.718	3	4	1042	1	1
56.851	3	5	1045	0	2
62.612	3	6	74	0	2
68.373	3	7	1050	0	2
74.134	3	8	1098	0	2
79.895	3	9	136	1	1
88.378	3	10	1009	0	2
94.139	3	11	1076	0	2
99.933	3	12	1063	0	2
105.694	3	13	7	0	2
111.455	3	14	154	0	2
117.216	3	15	1097	0	2
122.977	3	16	202	0	2
128.738	3	17	1019	0	2
134.533	3	18	190	1	1
142.965	3	19	1038	0	2
148.726	3	20	113	0	2
154.488	3	21	206	0	2
160.282	3	22	115	0	2
166.043	3	23	1037	1	1
174.242	3	24	98	0	2
180.036	3	25	109	0	2
185.798	3	26	201	0	2
191.542	3	27	160	0	2
197.336	3	28	1046	0	2
203.097	3	29	84	0	2
208.892	3	30	36	0	2
214.653	3	31	170	0	2
220.414	3	32	208	0	2
226.208	3	33	227	0	2
231.969	3	34	92	0	2
237.73	3	35	152	0	2
243.491	3	36	1054	0	2
249.252	3	37	173	0	2
255.047	3	38	117	0	2
260.825	3	39	20	0	2
266.586	3	40	183	1	1
275.102	3	41	13	0	2
280.846	3	42	238	0	2
286.607	3	43	181	0	2
292.385	3	44	204	0	2
298.196	3	45	1100	0	2
303.957	3	46	41	0	2
309.718	3	47	1	0	2
315.463	3	48	211	0	2
321.224	3	49	209	0	2
327.018	3	50	241	0	2
332.779	3	51	86	0	2
338.573	3	52	176	0	2
344.335	3	53	1082	0	2
350.096	3	54	77	0	2
355.857	3	55	1057	0	2
361.584	3	56	1060	0	2
367.345	3	57	1024	0	2
373.106	3	58	130	0	2
378.867	3	59	1069	0	2
384.662	3	60	1090	0	2
390.423	3	61	1031	0	2
396.184	3	62	168	0	2
401.945	3	63	239	1	1
410.545	3	64	1080	0	2
416.339	3	65	89	0	2
422.1	3	66	230	0	2
