onset	duration	trial_num	stim_id	is_task	correct
16.724	3	1	1102	0	2
22.519	3	2	223	0	2
28.28	3	3	56	0	2
34.041	3	4	1011	0	2
39.802	3	5	1091	0	2
45.563	3	6	145	0	2
51.34	3	7	78	0	2
57.101	3	8	231	0	2
62.863	3	9	24	1	1
69.726	3	10	1046	0	2
75.487	3	11	180	0	2
81.248	3	12	1084	0	2
87.009	3	13	1074	1	1
94.106	3	14	1001	0	2
99.867	3	15	1081	1	1
106.763	3	16	174	0	2
112.558	3	17	185	0	2
118.319	3	18	235	0	2
124.113	3	19	79	0	2
129.874	3	20	215	0	2
135.619	3	21	177	0	2
141.38	3	22	152	0	2
147.157	3	23	1043	0	2
152.902	3	24	247	0	2
158.696	3	25	1089	0	2
164.457	3	26	25	0	2
170.218	3	27	209	0	2
176.013	3	28	124	0	2
181.774	3	29	240	0	2
187.585	3	30	110	0	2
193.329	3	31	176	0	2
199.09	3	32	1093	0	2
204.851	3	33	218	0	2
210.612	3	34	5	0	2
216.39	3	35	65	0	2
222.134	3	36	182	0	2
227.895	3	37	1012	1	1
234.642	3	38	181	0	2
240.419	3	39	1009	0	2
246.18	3	40	1048	0	2
251.941	3	41	1031	0	2
257.702	3	42	109	0	2
263.463	3	43	236	0	2
269.224	3	44	84	0	2
275.019	3	45	244	0	2
280.78	3	46	198	0	2
286.574	3	47	62	0	2
292.335	3	48	44	0	2
298.096	3	49	225	0	2
303.858	3	50	177	0	2
309.619	3	51	204	0	2
315.413	3	52	1013	0	2
321.174	3	53	1057	0	2
326.902	3	54	208	0	2
332.696	3	55	203	0	2
338.457	3	56	220	0	2
344.218	3	57	125	0	2
349.962	3	58	38	0	2
355.724	3	59	1021	0	2
361.485	3	60	1027	0	2
367.246	3	61	247	0	2
373.057	3	62	237	0	2
378.818	3	63	250	1	1
385.731	3	64	42	0	2
391.475	3	65	185	0	2
397.236	3	66	132	1	1
