onset	duration	trial_num	stim_id	is_task	correct
42.117	3	1	1071	0	2
47.878	3	2	1037	1	1
55.292	3	3	973	0	2
61.07	3	4	1100	0	2
66.831	3	5	814	0	2
72.592	3	6	811	0	2
78.353	3	7	990	0	2
84.148	3	8	1087	0	2
89.942	3	9	978	0	2
95.703	3	10	972	0	2
101.498	3	11	950	0	2
107.259	3	12	1096	0	2
113.02	3	13	797	0	2
118.781	3	14	1051	0	2
124.542	3	15	852	0	2
130.319	3	16	938	0	2
136.064	3	17	969	0	2
141.858	3	18	977	0	2
147.602	3	19	957	0	2
153.364	3	20	993	1	1
160.761	3	21	989	0	2
166.489	3	22	1092	0	2
172.283	3	23	1057	0	2
178.011	3	24	1031	0	2
183.772	3	25	967	0	2
189.533	3	26	801	0	2
195.294	3	27	762	0	2
201.055	3	28	838	0	2
206.816	3	29	921	0	2
212.577	3	30	999	0	2
218.371	3	31	895	0	2
224.166	3	32	751	1	1
231.029	3	33	930	0	2
236.79	3	34	752	0	2
242.551	3	35	1082	0	2
248.312	3	36	926	0	2
254.073	3	37	911	0	2
259.834	3	38	845	1	1
266.647	3	39	871	0	2
272.442	3	40	1033	1	1
280.49	3	41	859	0	2
286.235	3	42	1032	0	2
291.979	3	43	933	0	2
297.74	3	44	1094	0	2
303.501	3	45	1045	0	2
309.262	3	46	808	0	2
315.023	3	47	1022	0	2
320.784	3	48	995	0	2
326.579	3	49	963	0	2
332.34	3	50	757	0	2
338.101	3	51	881	0	2
343.895	3	52	1002	0	2
349.69	3	53	997	0	2
355.451	3	54	872	0	2
361.245	3	55	821	0	2
366.973	3	56	761	0	2
372.734	3	57	1070	0	2
378.511	3	58	755	0	2
384.273	3	59	826	0	2
390.067	3	60	889	0	2
395.811	3	61	1068	0	2
401.539	3	62	779	0	2
407.317	3	63	1099	0	2
413.061	3	64	1069	1	1
419.924	3	65	1038	0	2
425.685	3	66	810	0	2
