onset	duration	trial_num	stim_id	is_task	correct
39.03	3	1	365	0	2
44.807	3	2	442	0	2
50.585	3	3	1039	0	2
56.379	3	4	483	0	2
62.107	3	5	383	0	2
67.868	3	6	366	1	1
78.472	3	7	489	0	2
84.233	3	8	1065	0	2
89.994	3	9	1058	0	2
95.738	3	10	488	0	2
101.482	3	11	1076	0	2
107.277	3	12	429	1	1
115.626	3	13	1088	0	2
121.42	3	14	465	0	2
127.181	3	15	1072	0	2
132.943	3	16	419	1	1
141.292	3	17	408	0	2
147.086	3	18	254	1	1
155.135	3	19	477	0	2
160.896	3	20	1082	0	2
166.657	3	21	337	0	2
172.418	3	22	1090	0	2
178.179	3	23	1084	0	2
183.924	3	24	381	1	1
191.839	3	25	1074	0	2
197.633	3	26	313	0	2
203.394	3	27	258	0	2
209.155	3	28	369	0	2
214.9	3	29	479	0	2
220.644	3	30	434	0	2
226.438	3	31	1056	0	2
232.183	3	32	253	0	2
237.944	3	33	1034	0	2
243.705	3	34	438	0	2
249.499	3	35	355	0	2
255.244	3	36	1003	0	2
261.005	3	37	403	0	2
266.766	3	38	325	0	2
272.51	3	39	1100	0	2
278.271	3	40	436	0	2
284.015	3	41	437	0	2
289.793	3	42	311	0	2
295.537	3	43	347	0	2
301.282	3	44	1052	0	2
307.043	3	45	389	0	2
312.804	3	46	497	0	2
318.565	3	47	480	0	2
324.326	3	48	281	0	2
330.054	3	49	252	0	2
335.815	3	50	257	0	2
341.609	3	51	302	0	2
347.353	3	52	410	0	2
353.115	3	53	1062	0	2
358.909	3	54	1067	0	2
364.67	3	55	300	0	2
370.431	3	56	323	0	2
376.192	3	57	1069	0	2
381.986	3	58	331	0	2
387.731	3	59	354	0	2
393.492	3	60	1027	0	2
399.253	3	61	285	1	1
409.539	3	62	1005	0	2
415.3	3	63	1053	0	2
421.061	3	64	1036	0	2
426.856	3	65	358	0	2
432.617	3	66	469	0	2
