onset	duration	trial_num	stim_id	is_task	correct
36.364	3	1	251	0	2
42.175	3	2	389	0	2
47.936	3	3	347	0	2
53.681	3	4	459	0	2
59.442	3	5	1090	0	2
65.203	3	6	285	0	2
70.964	3	7	464	0	2
76.741	3	8	1005	0	2
82.502	3	9	409	0	2
88.297	3	10	484	0	2
94.058	3	11	294	0	2
99.852	3	12	393	1	1
107.083	3	13	356	0	2
112.877	3	14	488	1	1
119.774	3	15	1027	0	2
125.535	3	16	496	0	2
131.296	3	17	1046	0	2
137.057	3	18	384	0	2
142.851	3	19	1061	0	2
148.646	3	20	280	0	2
154.373	3	21	403	0	2
160.134	3	22	1025	0	2
165.929	3	23	1015	0	2
171.69	3	24	498	0	2
177.451	3	25	1084	0	2
183.195	3	26	1058	0	2
188.956	3	27	1067	0	2
194.734	3	28	1013	1	1
201.597	3	29	441	0	2
207.392	3	30	364	0	2
213.153	3	31	451	0	2
218.914	3	32	335	0	2
224.675	3	33	1078	0	2
230.436	3	34	479	0	2
236.18	3	35	319	0	2
241.941	3	36	442	0	2
247.736	3	37	478	0	2
253.497	3	38	308	0	2
259.258	3	39	453	0	2
265.019	3	40	1044	0	2
270.813	3	41	256	0	2
276.591	3	42	1045	0	2
282.352	3	43	302	0	2
288.113	3	44	1019	0	2
293.907	3	45	446	1	1
301.054	3	46	434	0	2
306.849	3	47	419	0	2
312.61	3	48	365	0	2
318.388	3	49	314	0	2
324.149	3	50	254	0	2
329.926	3	51	252	0	2
335.687	3	52	489	0	2
341.465	3	53	468	0	2
347.226	3	54	429	0	2
352.987	3	55	367	0	2
358.748	3	56	1070	0	2
364.509	3	57	1075	0	2
370.27	3	58	482	0	2
376.031	3	59	499	1	0
382.861	3	60	492	0	2
388.639	3	61	386	0	2
394.433	3	62	1049	0	2
400.194	3	63	1094	0	2
405.955	3	64	337	1	1
412.985	3	65	1087	0	2
418.78	3	66	424	0	2
