onset	duration	trial_num	stim_id	is_task	correct
64.885	3	1	266	0	2
70.645	3	2	483	0	2
76.406	3	3	1056	0	2
82.15	3	4	334	0	2
87.912	3	5	471	0	2
93.673	3	6	321	0	2
99.434	3	7	1016	0	2
105.228	3	8	1043	0	2
110.972	3	9	1038	1	0
118.169	3	10	272	0	2
123.914	3	11	348	0	2
129.675	3	12	465	1	0
137.941	3	13	1059	0	2
143.702	3	14	362	0	2
149.463	3	15	1052	0	2
155.24	3	16	390	0	2
160.985	3	17	336	0	2
166.746	3	18	1031	0	2
172.49	3	19	397	0	2
178.301	3	20	317	0	2
184.062	3	21	1012	0	2
189.823	3	22	274	0	2
195.568	3	23	493	0	2
201.329	3	24	253	0	2
207.09	3	25	405	0	2
212.884	3	26	476	0	2
218.645	3	27	331	0	2
224.406	3	28	287	0	2
230.167	3	29	307	0	2
235.928	3	30	473	1	1
242.958	3	31	402	0	2
248.719	3	32	304	0	2
254.48	3	33	268	0	2
260.242	3	34	341	0	2
266.036	3	35	460	0	2
271.797	3	36	259	1	1
279.194	3	37	352	0	2
284.989	3	38	301	0	2
290.783	3	39	1017	0	2
296.544	3	40	475	0	2
302.322	3	41	262	0	2
308.083	3	42	417	0	2
313.844	3	43	329	0	2
319.572	3	44	358	0	2
325.333	3	45	1039	0	2
331.127	3	46	1060	0	2
336.888	3	47	1010	0	2
342.649	3	48	326	0	2
348.41	3	49	469	0	2
354.171	3	50	1080	0	2
359.966	3	51	461	0	2
365.727	3	52	346	0	2
371.488	3	53	324	0	2
377.282	3	54	315	0	2
383.077	3	55	306	0	2
388.821	3	56	339	0	2
394.582	3	57	1079	0	2
400.343	3	58	293	0	2
406.104	3	59	477	0	2
411.865	3	60	1034	0	2
417.643	3	61	1097	0	2
423.421	3	62	305	0	2
429.182	3	63	470	1	1
436.546	3	64	265	0	2
442.307	3	65	450	1	1
449.304	3	66	264	0	2
