onset	duration	trial_num	stim_id	is_task	correct
35.411	3	1	1015	0	2
41.172	3	2	1047	0	2
46.933	3	3	583	0	2
52.677	3	4	572	0	2
58.422	3	5	556	0	2
64.183	3	6	570	0	2
69.944	3	7	701	0	2
75.705	3	8	623	0	2
81.466	3	9	1010	0	2
87.227	3	10	715	0	2
92.988	3	11	732	1	1
101.137	3	12	528	0	2
106.931	3	13	1030	0	2
112.726	3	14	1039	0	2
118.52	3	15	1072	0	2
124.281	3	16	636	0	2
130.042	3	17	597	1	0
137.807	3	18	721	1	1
145.004	3	19	644	0	2
150.799	3	20	581	0	2
156.593	3	21	546	0	2
162.371	3	22	1059	0	2
168.132	3	23	1084	0	2
173.876	3	24	691	0	2
179.637	3	25	1062	0	2
185.415	3	26	602	0	2
191.176	3	27	708	0	2
196.92	3	28	655	0	2
202.665	3	29	515	0	2
208.409	3	30	1100	0	2
214.17	3	31	707	0	2
219.931	3	32	1089	0	2
225.692	3	33	696	0	2
231.453	3	34	612	0	2
237.214	3	35	669	0	2
242.958	3	36	503	0	2
248.719	3	37	688	0	2
254.481	3	38	657	1	1
261.828	3	39	1083	0	2
267.622	3	40	743	0	2
273.383	3	41	713	0	2
279.144	3	42	1048	0	2
284.905	3	43	1037	0	2
290.666	3	44	709	1	1
297.496	3	45	562	0	2
303.241	3	46	723	0	2
309.035	3	47	590	0	2
314.796	3	48	645	0	2
320.574	3	49	554	0	2
326.335	3	50	719	0	2
332.079	3	51	684	0	2
337.823	3	52	1073	0	2
343.584	3	53	1041	0	2
349.379	3	54	621	0	2
355.173	3	55	513	1	1
362.02	3	56	1065	0	2
367.781	3	57	555	0	2
373.542	3	58	535	0	2
379.32	3	59	620	0	2
385.114	3	60	1081	0	2
390.875	3	61	746	0	2
396.619	3	62	652	0	2
402.38	3	63	748	0	2
408.125	3	64	1049	0	2
413.886	3	65	1076	0	2
419.68	3	66	522	0	2
