onset	duration	trial_num	stim_id	is_task	correct
36.903	3	1	154	0	2
42.664	3	2	228	0	2
48.459	3	3	85	0	2
54.22	3	4	1036	0	2
60.014	3	5	1035	0	2
65.775	3	6	146	0	2
71.537	3	7	157	0	2
77.298	3	8	98	0	2
83.092	3	9	1013	0	2
88.853	3	10	114	0	2
94.614	3	11	102	0	2
100.375	3	12	107	0	2
106.136	3	13	127	0	2
111.897	3	14	10	1	1
119.228	3	15	1084	0	2
124.989	3	16	1016	0	2
130.767	3	17	1029	0	2
136.511	3	18	1026	0	2
142.272	3	19	176	0	2
148.033	3	20	226	0	2
153.794	3	21	55	0	2
159.538	3	22	66	0	2
165.333	3	23	155	0	2
171.094	3	24	90	1	1
177.807	3	25	1042	0	2
183.601	3	26	150	0	2
189.362	3	27	47	0	2
195.123	3	28	64	0	2
200.884	3	29	71	0	2
206.645	3	30	1069	0	2
212.456	3	31	212	0	2
218.218	3	32	42	0	2
223.979	3	33	118	0	2
229.74	3	34	1062	0	2
235.551	3	35	1078	0	2
241.312	3	36	86	0	2
247.089	3	37	5	0	2
252.851	3	38	1051	0	2
258.612	3	39	240	0	2
264.423	3	40	1	0	2
270.184	3	41	78	1	1
276.963	3	42	106	1	1
284.828	3	43	128	0	2
290.59	3	44	43	0	2
296.384	3	45	193	0	2
302.145	3	46	1022	0	2
307.906	3	47	1087	0	2
313.7	3	48	1100	0	2
319.461	3	49	60	0	2
325.223	3	50	97	0	2
330.967	3	51	1067	0	2
336.728	3	52	130	0	2
342.506	3	53	223	0	2
348.267	3	54	186	0	2
354.028	3	55	1081	1	1
360.807	3	56	1093	0	2
366.568	3	57	241	1	1
373.682	3	58	20	0	2
379.443	3	59	1047	0	2
385.221	3	60	227	0	2
390.965	3	61	151	0	2
396.726	3	62	44	0	2
402.487	3	63	200	0	2
408.248	3	64	110	0	2
414.009	3	65	116	0	2
419.804	3	66	100	0	2
