onset	duration	trial_num	stim_id	is_task	correct
42.909	3	1	780	1	1
50.073	3	2	1039	0	2
55.867	3	3	998	0	2
61.612	3	4	1099	0	2
67.356	3	5	964	0	2
73.134	3	6	755	0	2
78.895	3	7	796	0	2
84.689	3	8	951	0	2
90.517	3	9	1053	0	2
96.278	3	10	893	0	2
102.072	3	11	830	0	2
107.834	3	12	902	0	2
113.595	3	13	862	0	2
119.389	3	14	1100	0	2
125.15	3	15	835	0	2
130.911	3	16	887	0	2
136.705	3	17	804	0	2
142.467	3	18	938	1	0
149.614	3	19	869	0	2
155.375	3	20	783	0	2
161.136	3	21	1034	0	2
166.913	3	22	814	0	2
172.674	3	23	844	0	2
178.435	3	24	1057	0	2
184.163	3	25	985	0	2
189.974	3	26	772	0	2
195.769	3	27	880	0	2
201.513	3	28	774	0	2
207.274	3	29	947	0	2
213.018	3	30	1033	0	2
218.779	3	31	965	0	2
224.524	3	32	776	0	2
230.268	3	33	926	0	2
236.029	3	34	870	0	2
241.824	3	35	991	0	2
247.568	3	36	784	0	2
253.329	3	37	939	0	2
259.09	3	38	1078	0	2
264.851	3	39	987	1	1
271.864	3	40	970	0	2
277.626	3	41	878	1	1
284.706	3	42	842	0	2
290.467	3	43	792	0	2
296.261	3	44	891	0	2
302.056	3	45	832	0	2
307.817	3	46	784	0	2
313.578	3	47	790	0	2
319.339	3	48	888	0	2
325.066	3	49	850	0	2
330.861	3	50	923	0	2
336.655	3	51	916	0	2
342.416	3	52	914	0	2
348.211	3	53	1047	0	2
353.972	3	54	1019	0	2
359.783	3	55	912	0	2
365.561	3	56	757	1	1
372.324	3	57	752	0	2
378.085	3	58	1068	0	2
383.812	3	59	1010	0	2
389.573	3	60	848	0	2
395.368	3	61	1022	0	2
401.129	3	62	945	0	2
406.89	3	63	1004	0	2
412.651	3	64	1014	0	2
418.412	3	65	754	0	2
424.156	3	66	845	1	1
