onset	duration	trial_num	stim_id	is_task	correct
11.019	3	1	52	0	2
16.78	3	2	1032	0	2
22.508	3	3	169	1	1
31.942	3	4	43	0	2
37.737	3	5	166	0	2
43.498	3	6	133	1	1
51.43	3	7	236	0	2
57.191	3	8	250	0	2
62.952	3	9	189	0	2
68.713	3	10	6	0	2
74.474	3	11	7	0	2
80.235	3	12	18	0	2
86.029	3	13	191	0	2
91.79	3	14	21	0	2
97.552	3	15	37	0	2
103.313	3	16	65	0	2
109.074	3	17	1089	0	2
114.835	3	18	1082	1	1
122.967	3	19	181	0	2
128.761	3	20	164	0	2
134.506	3	21	13	0	2
140.267	3	22	90	0	2
146.028	3	23	66	0	2
151.822	3	24	1066	0	2
157.6	3	25	238	0	2
163.361	3	26	202	0	2
169.122	3	27	56	0	2
174.883	3	28	1057	0	2
180.611	3	29	12	0	2
186.372	3	30	58	0	2
192.133	3	31	249	0	2
197.944	3	32	100	0	2
203.705	3	33	76	0	2
209.466	3	34	1054	0	2
215.227	3	35	1042	0	2
221.021	3	36	69	0	2
226.766	3	37	49	0	2
232.527	3	38	1030	0	2
238.305	3	39	112	0	2
244.066	3	40	60	0	2
249.81	3	41	113	0	2
255.571	3	42	158	0	2
261.332	3	43	175	0	2
267.126	3	44	39	0	2
272.938	3	45	1068	0	2
278.665	3	46	24	1	1
287.616	3	47	11	0	2
293.377	3	48	1043	0	2
299.121	3	49	198	0	2
304.916	3	50	145	0	2
310.71	3	51	1063	0	2
316.471	3	52	162	0	2
322.232	3	53	161	0	2
327.993	3	54	108	0	2
333.754	3	55	209	0	2
339.549	3	56	1064	0	2
345.326	3	57	231	0	2
351.087	3	58	1087	0	2
356.882	3	59	217	1	1
366.868	3	60	1023	1	1
375.718	3	61	94	0	2
381.479	3	62	130	0	2
387.24	3	63	185	0	2
393.001	3	64	136	0	2
398.762	3	65	1099	0	2
404.506	3	66	1055	0	2
