onset	duration	trial_num	stim_id	is_task	correct
10.953	3	1	720	0	2
16.697	3	2	598	0	2
22.458	3	3	1059	0	2
28.219	3	4	623	0	2
33.98	3	5	1071	0	2
39.775	3	6	660	0	2
45.535	3	7	655	0	2
51.28	3	8	1086	0	2
57.041	3	9	638	0	2
62.802	3	10	557	0	2
68.563	3	11	580	1	1
76.962	3	12	605	0	2
82.707	3	13	662	0	2
88.502	3	14	551	0	2
94.262	3	15	674	0	2
100.023	3	16	641	0	2
105.801	3	17	691	0	2
111.562	3	18	673	1	1
121.564	3	19	1050	0	2
127.325	3	20	1002	1	1
135.324	3	21	650	0	2
141.068	3	22	1008	0	2
146.846	3	23	1015	0	2
152.607	3	24	601	0	2
158.368	3	25	714	0	2
164.129	3	26	637	0	2
169.89	3	27	1013	0	2
175.668	3	28	1003	0	2
181.429	3	29	1029	0	2
187.173	3	30	681	0	2
192.918	3	31	663	0	2
198.696	3	32	513	0	2
204.49	3	33	504	0	2
210.284	3	34	706	0	2
216.045	3	35	607	0	2
221.806	3	36	505	0	2
227.568	3	37	1004	0	2
233.329	3	38	608	0	2
239.09	3	39	741	0	2
244.851	3	40	719	0	2
250.595	3	41	604	0	2
256.389	3	42	718	1	0
264.338	3	43	748	0	2
270.099	3	44	620	0	2
275.86	3	45	1001	0	2
281.621	3	46	1047	0	2
287.382	3	47	1042	0	2
293.16	3	48	629	0	2
298.921	3	49	679	0	2
304.682	3	50	647	0	2
310.443	3	51	589	0	2
316.204	3	52	1102	0	2
322.032	3	53	533	0	2
327.793	3	54	621	0	2
333.587	3	55	628	0	2
339.348	3	56	717	0	2
345.109	3	57	731	1	1
353.709	3	58	1030	0	2
359.537	3	59	516	0	2
365.348	3	60	593	0	2
371.092	3	61	709	0	2
376.854	3	62	573	0	2
382.598	3	63	583	0	2
388.342	3	64	596	1	1
396.742	3	65	684	0	2
402.503	3	66	1073	0	2
