onset	duration	trial_num	stim_id	is_task	correct
8.55	3	1	899	0	2
14.328	3	2	1045	0	2
20.089	3	3	886	0	2
25.833	3	4	1018	0	2
31.594	3	5	921	0	2
37.355	3	6	860	0	2
43.15	3	7	855	0	2
48.911	3	8	843	0	2
54.655	3	9	1049	1	1
62.454	3	10	1076	0	2
68.248	3	11	877	0	2
74.009	3	12	827	0	2
79.753	3	13	934	0	2
85.514	3	14	781	0	2
91.275	3	15	994	0	2
97.036	3	16	1011	0	2
102.781	3	17	826	0	2
108.575	3	18	923	1	1
117.425	3	19	1032	0	2
123.153	3	20	769	0	2
128.914	3	21	926	0	2
134.675	3	22	876	0	2
140.47	3	23	909	1	1
148.719	3	24	975	0	2
154.48	3	25	807	0	2
160.241	3	26	989	0	2
165.969	3	27	796	0	2
171.763	3	28	761	0	2
177.524	3	29	889	0	2
183.302	3	30	829	0	2
189.046	3	31	768	0	2
194.807	3	32	871	0	2
200.618	3	33	1083	0	2
206.413	3	34	788	0	2
212.174	3	35	1017	0	2
217.935	3	36	857	0	2
223.729	3	37	809	0	2
229.49	3	38	981	0	2
235.251	3	39	1054	0	2
241.012	3	40	864	1	1
248.477	3	41	1051	0	2
254.271	3	42	916	0	2
260.032	3	43	938	0	2
265.776	3	44	1086	0	2
271.537	3	45	990	0	2
277.332	3	46	783	0	2
283.093	3	47	967	0	2
288.854	3	48	820	1	1
298.272	3	49	954	0	2
304.033	3	50	946	1	1
312.098	3	51	976	0	2
317.86	3	52	1097	0	2
323.637	3	53	771	0	2
329.398	3	54	918	0	2
335.159	3	55	1080	0	2
340.954	3	56	862	0	2
346.748	3	57	834	0	2
352.543	3	58	906	0	2
358.304	3	59	767	0	2
364.065	3	60	940	0	2
369.843	3	61	795	0	2
375.604	3	62	1016	0	2
381.398	3	63	778	0	2
387.192	3	64	789	0	2
392.953	3	65	1099	0	2
398.698	3	66	847	0	2
