onset	duration	trial_num	stim_id	is_task	correct
14.24	3	1	1101	0	2
20.051	3	2	1089	0	2
25.812	3	3	85	0	2
31.573	3	4	3	0	2
37.35	3	5	237	0	2
43.111	3	6	72	0	2
48.873	3	7	67	0	2
54.634	3	8	171	0	2
60.428	3	9	235	0	2
66.222	3	10	120	0	2
71.983	3	11	1047	0	2
77.745	3	12	152	0	2
83.506	3	13	87	1	1
90.736	3	14	179	0	2
96.531	3	15	64	0	2
102.292	3	16	95	0	2
108.086	3	17	195	0	2
113.897	3	18	133	0	2
119.641	3	19	1012	0	2
125.402	3	20	114	1	1
132.216	3	21	1094	0	2
137.977	3	22	1010	1	1
144.973	3	23	236	0	2
150.718	3	24	207	1	1
158.132	3	25	156	0	2
163.893	3	26	27	0	2
169.654	3	27	143	0	2
175.448	3	28	223	0	2
181.209	3	29	1041	0	2
187.004	3	30	28	0	2
192.732	3	31	168	0	2
198.493	3	32	199	0	2
204.254	3	33	1018	0	2
209.998	3	34	108	0	2
215.759	3	35	1054	1	1
222.839	3	36	170	0	2
228.6	3	37	68	0	2
234.361	3	38	135	0	2
240.156	3	39	2	0	2
245.95	3	40	233	0	2
251.694	3	41	165	0	2
257.489	3	42	216	0	2
263.25	3	43	1090	0	2
269.011	3	44	227	0	2
274.772	3	45	213	0	2
280.5	3	46	1070	0	2
286.261	3	47	228	1	1
293.391	3	48	1043	0	2
299.152	3	49	1022	0	2
304.913	3	50	1025	0	2
310.674	3	51	1093	0	2
316.469	3	52	14	0	2
322.23	3	53	113	0	2
327.991	3	54	1087	0	2
333.785	3	55	1099	0	2
339.529	3	56	1002	0	2
345.324	3	57	1085	0	2
351.068	3	58	218	0	2
356.829	3	59	49	0	2
362.59	3	60	96	0	2
368.385	3	61	1060	0	2
374.146	3	62	183	0	2
379.907	3	63	150	0	2
385.685	3	64	30	0	2
391.446	3	65	11	0	2
397.207	3	66	56	0	2
