onset	duration	trial_num	stim_id	is_task	correct
112.873	3	1	50	0	2
118.634	3	2	213	0	2
124.362	3	3	169	0	2
130.156	3	4	76	0	2
135.917	3	5	1002	0	2
141.695	3	6	197	0	2
147.456	3	7	1093	0	2
153.217	3	8	1072	0	2
158.961	3	9	48	0	2
164.722	3	10	239	1	1
171.619	3	11	231	0	2
177.38	3	12	115	0	2
183.141	3	13	91	0	2
188.902	3	14	215	0	2
194.663	3	15	140	0	2
200.424	3	16	89	0	2
206.185	3	17	218	0	2
211.946	3	18	138	0	2
217.707	3	19	121	0	2
223.502	3	20	247	1	0
231.116	3	21	39	0	2
236.894	3	22	11	0	2
242.655	3	23	1017	0	2
248.416	3	24	1081	0	2
254.177	3	25	84	1	1
261.207	3	26	222	0	2
266.985	3	27	1089	0	2
272.746	3	28	143	0	2
278.54	3	29	204	0	2
284.335	3	30	1086	0	2
290.096	3	31	105	0	2
295.857	3	32	238	0	2
301.601	3	33	1087	0	2
307.396	3	34	1064	0	2
313.157	3	35	59	0	2
318.918	3	36	1071	0	2
324.695	3	37	183	0	2
330.456	3	38	1100	0	2
336.218	3	39	132	0	2
341.979	3	40	155	0	2
347.74	3	41	44	1	1
354.503	3	42	139	0	2
360.264	3	43	22	0	2
366.025	3	44	80	0	2
371.786	3	45	111	0	2
377.547	3	46	226	0	2
383.308	3	47	40	0	2
389.069	3	48	1060	0	2
394.83	3	49	1080	0	2
400.624	3	50	134	0	2
406.402	3	51	219	0	2
412.146	3	52	105	0	2
417.907	3	53	65	1	0
426.14	3	54	165	0	2
431.934	3	55	47	0	2
437.679	3	56	1102	0	2
443.473	3	57	116	0	2
449.251	3	58	9	0	2
455.012	3	59	221	0	2
460.739	3	60	192	0	2
466.517	3	61	191	1	1
474.015	3	62	51	0	2
479.776	3	63	152	0	2
485.537	3	64	7	0	2
491.298	3	65	91	0	2
497.059	3	66	168	0	2
