onset	duration	trial_num	stim_id	is_task	correct
10.141	3	1	288	0	2
15.902	3	2	1033	0	2
21.663	3	3	499	0	2
27.424	3	4	1076	0	2
33.219	3	5	1075	0	2
38.98	3	6	1011	0	2
44.741	3	7	306	0	2
50.485	3	8	368	0	2
56.28	3	9	1023	0	2
62.041	3	10	331	0	2
67.802	3	11	345	0	2
73.563	3	12	271	0	2
79.324	3	13	433	1	1
87.656	3	14	415	0	2
93.417	3	15	403	0	2
99.178	3	16	1036	0	2
104.973	3	17	1037	0	2
110.734	3	18	1092	0	2
116.528	3	19	266	0	2
122.289	3	20	264	0	2
128.05	3	21	1066	0	2
133.845	3	22	482	0	2
139.606	3	23	1052	0	2
145.367	3	24	500	0	2
151.128	3	25	339	0	2
156.889	3	26	419	0	2
162.65	3	27	304	0	2
168.411	3	28	478	0	2
174.172	3	29	281	0	2
179.917	3	30	391	0	2
185.678	3	31	279	1	1
193.543	3	32	1089	0	2
199.304	3	33	445	0	2
205.048	3	34	464	0	2
210.859	3	35	374	0	2
216.62	3	36	484	0	2
222.381	3	37	1074	0	2
228.176	3	38	447	0	2
233.937	3	39	275	0	2
239.698	3	40	487	0	2
245.459	3	41	408	0	2
251.253	3	42	1088	0	2
257.048	3	43	1094	0	2
262.809	3	44	265	0	2
268.57	3	45	492	0	2
274.347	3	46	351	0	2
280.109	3	47	1087	0	2
285.903	3	48	1059	0	2
291.664	3	49	375	0	2
297.408	3	50	385	0	2
303.153	3	51	406	1	1
311.535	3	52	1084	0	2
317.296	3	53	467	0	2
323.057	3	54	491	1	1
330.906	3	55	476	1	1
338.587	3	56	399	0	2
344.382	3	57	354	0	2
350.143	3	58	295	0	2
355.904	3	59	1057	0	2
361.631	3	60	411	0	2
367.426	3	61	1098	0	2
373.187	3	62	443	0	2
378.931	3	63	1005	0	2
384.709	3	64	314	0	2
390.47	3	65	429	0	2
396.231	3	66	1024	1	1
