onset	duration	trial_num	stim_id	is_task	correct
41.895	3	1	1066	0	2
47.69	3	2	1013	0	2
53.451	3	3	745	0	2
59.212	3	4	679	0	2
64.956	3	5	747	0	2
70.7	3	6	1005	0	2
76.461	3	7	665	0	2
82.239	3	8	1087	0	2
88.034	3	9	630	0	2
93.778	3	10	594	0	2
99.539	3	11	737	0	2
105.3	3	12	615	0	2
111.094	3	13	551	0	2
116.855	3	14	677	0	2
122.616	3	15	1083	0	2
128.411	3	16	1089	0	2
134.172	3	17	558	0	2
139.933	3	18	568	0	2
145.694	3	19	555	1	1
153.008	3	20	1078	0	2
158.769	3	21	627	0	2
164.53	3	22	741	1	1
171.46	3	23	505	0	2
177.221	3	24	1100	0	2
182.982	3	25	724	0	2
188.743	3	26	715	0	2
194.521	3	27	643	0	2
200.265	3	28	1037	0	2
206.026	3	29	1067	0	2
211.787	3	30	575	0	2
217.548	3	31	703	0	2
223.309	3	32	1074	0	2
229.137	3	33	1072	0	2
234.898	3	34	628	0	2
240.659	3	35	597	0	2
246.404	3	36	1049	0	2
252.165	3	37	663	0	2
257.942	3	38	550	0	2
263.703	3	39	586	0	2
269.464	3	40	691	0	2
275.226	3	41	584	0	2
280.987	3	42	1028	1	1
288.083	3	43	689	0	2
293.845	3	44	706	0	2
299.622	3	45	704	0	2
305.383	3	46	593	0	2
311.144	3	47	570	0	2
316.905	3	48	519	0	2
322.633	3	49	502	1	1
329.68	3	50	743	0	2
335.441	3	51	659	0	2
341.202	3	52	1002	0	2
346.996	3	53	592	0	2
352.724	3	54	1076	0	2
358.552	3	55	1015	0	2
364.313	3	56	669	0	2
370.091	3	57	616	0	2
375.852	3	58	708	0	2
381.613	3	59	1036	0	2
387.407	3	60	509	1	1
394.454	3	61	607	0	2
400.215	3	62	1054	0	2
405.959	3	63	1035	1	1
413.006	3	64	548	0	2
418.734	3	65	573	0	2
424.478	3	66	595	0	2
