onset	duration	trial_num	stim_id	is_task	correct
111.25	3	1	1074	0	2
117.044	3	2	680	0	2
122.805	3	3	506	0	2
128.583	3	4	1099	0	2
134.361	3	5	516	0	2
140.155	3	6	707	0	2
145.916	3	7	584	0	2
151.677	3	8	1049	1	1
158.841	3	9	1086	0	2
164.618	3	10	1079	0	2
170.363	3	11	568	0	2
176.124	3	12	623	0	2
181.885	3	13	1028	0	2
187.646	3	14	620	0	2
193.44	3	15	652	0	2
199.201	3	16	514	0	2
204.996	3	17	585	0	2
210.757	3	18	624	0	2
216.518	3	19	719	0	2
222.262	3	20	670	0	2
228.023	3	21	694	1	1
235.087	3	22	519	0	2
240.814	3	23	521	0	2
246.592	3	24	1052	0	2
252.353	3	25	638	0	2
258.114	3	26	622	0	2
263.842	3	27	1092	0	2
269.636	3	28	602	0	2
275.397	3	29	1022	0	2
281.158	3	30	724	0	2
286.919	3	31	613	1	1
293.866	3	32	558	0	2
299.61	3	33	693	1	1
306.407	3	34	683	0	2
312.184	3	35	617	0	2
317.945	3	36	657	0	2
323.74	3	37	678	0	2
329.468	3	38	648	0	2
335.229	3	39	616	0	2
341.006	3	40	662	0	2
346.767	3	41	749	0	2
352.562	3	42	1044	1	1
359.425	3	43	583	0	2
365.169	3	44	570	0	2
370.93	3	45	651	0	2
376.691	3	46	630	0	2
382.436	3	47	725	1	1
389.9	3	48	1054	0	2
395.661	3	49	508	0	2
401.422	3	50	555	0	2
407.183	3	51	664	0	2
412.944	3	52	711	0	2
418.705	3	53	1051	0	2
424.483	3	54	1015	0	2
430.244	3	55	1045	0	2
436.005	3	56	1023	0	2
441.749	3	57	1098	0	2
447.51	3	58	586	0	2
453.271	3	59	645	0	2
459.032	3	60	1004	0	2
464.777	3	61	710	0	2
470.571	3	62	532	0	2
476.332	3	63	627	0	2
482.11	3	64	720	0	2
487.871	3	65	1048	0	2
493.649	3	66	621	0	2
