onset	duration	trial_num	stim_id	is_task	correct
48.518	3	1	492	1	1
55.715	3	2	309	1	0
62.862	3	3	444	0	2
68.657	3	4	1060	0	2
74.418	3	5	414	0	2
80.212	3	6	324	0	2
86.007	3	7	280	0	2
91.734	3	8	491	0	2
97.479	3	9	313	0	2
103.24	3	10	1017	0	2
109.001	3	11	259	0	2
114.762	3	12	380	0	2
120.556	3	13	392	0	2
126.317	3	14	1018	0	2
132.078	3	15	477	1	1
138.925	3	16	1081	0	2
144.686	3	17	367	0	2
150.447	3	18	368	0	2
156.241	3	19	433	0	2
162.036	3	20	1055	0	2
167.797	3	21	455	0	2
173.591	3	22	328	0	2
179.352	3	23	460	0	2
185.113	3	24	327	0	2
190.874	3	25	361	0	2
196.635	3	26	359	0	2
202.38	3	27	425	0	2
208.174	3	28	479	0	2
213.918	3	29	265	0	2
219.68	3	30	1101	0	2
225.474	3	31	407	0	2
231.268	3	32	1083	0	2
237.063	3	33	1020	1	0
244.327	3	34	271	0	2
250.088	3	35	490	0	2
255.849	3	36	486	0	2
261.61	3	37	1076	0	2
267.404	3	38	427	0	2
273.199	3	39	458	0	2
278.943	3	40	342	0	2
284.721	3	41	421	0	2
290.515	3	42	478	0	2
296.276	3	43	459	0	2
302.054	3	44	357	0	2
307.815	3	45	463	0	2
313.576	3	46	331	0	2
319.337	3	47	472	0	2
325.098	3	48	353	0	2
330.859	3	49	1037	0	2
336.62	3	50	343	0	2
342.348	3	51	1006	0	2
348.092	3	52	423	1	1
355.055	3	53	277	0	2
360.833	3	54	333	0	2
366.611	3	55	296	0	2
372.372	3	56	480	0	2
378.133	3	57	365	0	2
383.927	3	58	1003	0	2
389.705	3	59	1089	0	2
395.466	3	60	434	0	2
401.244	3	61	438	0	2
407.038	3	62	1056	0	2
412.783	3	63	1049	1	1
419.679	3	64	494	0	2
425.44	3	65	386	0	2
431.235	3	66	1099	0	2
