onset	duration	trial_num	stim_id	is_task	correct
49.533	3	1	401	0	2
55.327	3	2	432	0	2
61.088	3	3	403	0	2
66.832	3	4	296	0	2
72.593	3	5	478	0	2
78.388	3	6	374	0	2
84.149	3	7	1004	0	2
89.91	3	8	312	0	2
95.671	3	9	301	0	2
101.465	3	10	1053	0	2
107.226	3	11	400	0	2
113.021	3	12	1014	0	2
118.782	3	13	417	0	2
124.543	3	14	294	0	2
130.337	3	15	1036	0	2
136.132	3	16	313	0	2
141.893	3	17	379	0	2
147.687	3	18	452	0	2
153.432	3	19	269	0	2
159.193	3	20	350	0	2
164.954	3	21	314	0	2
170.715	3	22	487	0	2
176.459	3	23	1048	1	1
184.842	3	24	434	0	2
190.636	3	25	1100	0	2
196.397	3	26	1006	0	2
202.158	3	27	288	1	1
209.84	3	28	258	0	2
215.584	3	29	419	0	2
221.345	3	30	360	0	2
227.106	3	31	270	1	1
233.836	3	32	1008	0	2
239.58	3	33	1090	0	2
245.341	3	34	1085	0	2
251.085	3	35	1030	0	2
256.88	3	36	1029	0	2
262.624	3	37	409	1	1
270.205	3	38	1046	1	1
277.67	3	39	399	0	2
283.464	3	40	1060	0	2
289.225	3	41	297	0	2
294.986	3	42	474	0	2
300.747	3	43	1012	0	2
306.508	3	44	261	0	2
312.269	3	45	445	0	2
318.014	3	46	435	0	2
323.808	3	47	425	0	2
329.602	3	48	331	0	2
335.347	3	49	427	0	2
341.141	3	50	1047	0	2
346.902	3	51	472	0	2
352.663	3	52	485	0	2
358.424	3	53	282	0	2
364.219	3	54	256	0	2
369.98	3	55	347	0	2
375.741	3	56	1061	0	2
381.519	3	57	267	0	2
387.246	3	58	492	0	2
393.007	3	59	305	1	1
400.254	3	60	455	0	2
406.049	3	61	254	0	2
411.81	3	62	390	0	2
417.571	3	63	1070	0	2
423.332	3	64	342	0	2
429.093	3	65	449	0	2
434.887	3	66	1013	0	2
